_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb991c373c817b2bb21f86d,http://medicalbusinesssystems.com.au/,Medical Business Systems,http://medicalbusinesssystems.com.au/,Medical Business Systems (MBS) is Australia's leading Anaesthetic software company with almost 30 years experience offering the most sophisticated billing ...,Medical Business Systems,sales@lgbusinesssystems.com.au,"['mbs platinum mbs', 'mbs platinum software', 'mbs platinum seamless', 'mbs platinum products', 'mbs', 'platinum billing', 'platinum', 'platinum diary', 'medical business systems', 'leading practice management software']","['Jan 1, 1992']",['None'],None,['11-50'],"[' Shepparton, Victoria, Australia']",['+61 407 559 963'],"['Mark Laforest', 'founder', None]","['LEVEL 17/9-13 Castlereagh St, Sydney NSW 2000, Australia']","['Automotive', 'Information Technology']"
5eb992c4c0fd5f51a121f86d,http://www.marketboomer.com/,Marketboomer: Home,https://marketboomer.com/,Jan 6  2020 - The Marketboomer platform allows you to combine  connect and simplify for an easier procurement experience. By bringing all your procurement ...,Market Boomer,info@marketboomer.com,"['procurement processes', 'hotel procurement', 'inefficient procurement processes', 'hotel procurement software introduction authorisation rate', 'procurement systems', 'procurement control customer', 'procurement', 'manual procurement', 'product suppliers', 'better procurement performance']","['Apr 11, 2008']",['None'],None,['101-250'],"[' North Sydney, New South Wales, Australia']",['+61 1300 411 014'],"['Nathan Gyaneshwar', 'CEO', None]","['343 Pacific Hwy, North Sydney NSW 2060, Australia']",['Cloud Computing']
5eb99398736b4cd23721f86d,tbc,TBC (abbreviation) definition and synonyms | Macmillan ...,https://www.macmillandictionary.com/dictionary/british/tbc,Define TBC (abbreviation) and get synonyms. What is TBC (abbreviation)? TBC (abbreviation) meaning  pronunciation and more by Macmillan Dictionary.,Unipod,['None'],"['macmillan english dictionary', 'macmillan dictionary', 'macmillan dictionary explore antonyms crowdsourced dictionary', 'unique macmillan dictionary', 'macmillan dictionary blog', 'macmillan dictionary explore', 'macmillan dictionary editor', 'language puzzles macmillan dictionary', 'addiction selection macmillan dictionary', 'captivity macmillan dictionary blog']",['2007'],['None'],None,['11-50'],"['Truganina, Victoria']",['+61 3 9394 1117'],"['3RD OPTION (SECRETARIES) LIMITED', ' secretary_inactive', None]","['8 Foundation Rd, Truganina VIC 3029, Australia']",['Building Materials']
5eb994d95eab3ba67221f86d,www.leaderproducts.com.au,Leader Products - NLIS Cattle Tags_ NLIS Sheep Tags ...,http://www.leaderproducts.com.au/,Leader Products - NLIS Cattle Tags  NLIS Sheep Tags  Livestock Identification and Animal Husbandry Specialists. Leaders in the field since 1948.,Leader,leadermarketing@leadersystems.com.au,"['livestock identification and animal husbandry specialists', 'leaders', 'australian', 'the field', '1948']",['1997'],['None'],None,['11-50'],"[' Adelaide, South Australia, Australia']",['0112 889 232'],['None'],['None'],"['Information and Communications Technology (ICT)', 'Manufacturing']"
5eb995d5fe3c5625c521f86d,http://southeastairag.com.au/about-south-east-air-ag-esperance,Aerial Application Esperance | South East Air AG,http://southeastairag.com.au/about-south-east-air-ag-esperance,South East Air Ag are aerial application specialists based in Esperance  Western Australia and operate throughout the Esperance Port zone and beyond.,South East Air Ag,sales@southernair.com,"['south east air ag south east air ag', 'south east air ag contact south east air ag', 'south east air ag services', 'south east air ag darren', 'rogers south east air ag', 'page south east air ag', 'spreader south east air ag', 'grain carting season south east air ag', 'grain cartage south east air ag', 'south east air ag aircraft']",['1947'],['$419.3M'],$0,['501-1000'],['None'],['+61 8 9071 5096'],"['James K. Neff', 'founder(s)', None]",['None'],"['Aerospace', 'Government']"
5eb996a983125131a121f86d,tbc,TBC (abbreviation) definition and synonyms | Macmillan ...,https://www.macmillandictionary.com/dictionary/british/tbc,Define TBC (abbreviation) and get synonyms. What is TBC (abbreviation)? TBC (abbreviation) meaning  pronunciation and more by Macmillan Dictionary.,BLK,contact@black.ai,"['macmillan dictionary data', 'other words', 'macmillan english dictionary', 'word meaning', 'english words', 'such words', 'words', 'american english macmillan dictionary', 'many words', 'macmillan dictionary']",['2015'],['None'],None,['1-10'],"[' Melbourne, Victoria, Australia']",['+61 7 5635 1900'],"['Keaton Okkonen, Sebastien Collier', 'founder(s)', ['keaton@black.ai', 'okkonenkeaton@black.ai']]","['Sports Dr, Runaway Bay QLD 4216, Australia']","['Artificial Intelligence', 'Computer Vision']"
5eb997dc39cd53206621f86d,http://www.vetsense.com.au/about-us/,Vetsense – Animal Health Products,https://www.vetsense.com.au/,ARE FLIES A PROBLEM? Then VETSENSE FLYGON is your answer. It's oil-based  not alcohol-based so lasts longer in the heat to keep those flies away.,C M Laboratories / Vetsense,['vetsense@cmlab.com.au'],"['vetsense otiderm vetsense', 'vetsense flygon vetsense energel', 'vetsense products', 'vetsense lubrigel vetsense permetrol', 'calcium gluconate vetsense peegone calcium carbonate vetsense hemo paste', 'clean fresh water', 'clean water', 'vetsense rehydrate', 'dogs vetsense', 'vetsense permetrol']",['2017'],['None'],None,['501-1000'],['None'],['+61 2 4577 9911'],"['Patrick Weiss ', 'Sales Manager_CM Laboratories ...', ['patrick@vetsense.com.au']]","['4/36 Curtis Rd, Mulgrave NSW 2756, Australia']",['Email Marketing']
5eb998b240569a005a21f86d,http://condorenergy.com.au/,Condor Energy | Australian Oil & Gas Industry | Brisbane,https://www.condorenergy.com.au/,Condor Energy is a major partner of the Australian oil & gas industry. ... Email: info@CondorEnergy.com.au. Condor Energy. Directions ...,Condor Energy Services,['None'],"['intervention services', 'coiled tubing services', 'services', 'wireline service', 'well services company', 'frac coiled tubing services', 'other specialist well intervention services', 'largest oilfield service companies', 'condor', 'wireline unit']",['2011'],['$28.3M'],$0,['51-200'],"['BRISBANE CITY, QLD']",['+61 8 9315 5986'],"['Carter Dumont', 'CEO', ['cdumont@condorenergy.com.au']]","['4/15 Ogilvie Rd, Mount Pleasant WA 6153, Australia']","['Energy', 'Logistics']"
5eb999b37b891cb90621f86d,tbc,TBC (abbreviation) definition and synonyms | Macmillan ...,https://www.macmillandictionary.com/dictionary/british/tbc,Define TBC (abbreviation) and get synonyms. What is TBC (abbreviation)? TBC (abbreviation) meaning  pronunciation and more by Macmillan Dictionary.,Project Beef,info@mla.com.au,"['macmillan english dictionary', 'words common misspellings red word', 'macmillan dictionary', 'english humour macmillan dictionary', 'word meaning', 'other words', 'words', 'english words', 'such words', 'macmillan dictionary data']",['1998'],['$196M'],Patties Foods has historically raised $0 in funding,['51-100'],"[' Sydney, New South Wales, Australia']",['+61 7 4778 3055'],"['Ian Mill - CEO', 'CEO', None]",['None'],['Food and Beverage']
5eb99acd846eb61f2a21f86d,http://www.precisionhelicopters.com.au/about-us,Precision Helicopters | Precision Helicopters,http://www.precisionhelicopters.com.au/,Precision helicopters located in Coffs Harbour  Barraba and Quirindi. All helicopter ... We expanded from our base at Barraba to a new permanent base at Coffs Harbour Airport in 2003. We provide ... Australia. jo@precisionhelicopters.com.au ...,Precision Helicopters,info@precisionaviationgroup.com,None,['1993'],['$10M'],$0,['101-250'],"['Urenui, Taranaki']",['+61 2 6652 9988'],"['David MastChief', 'CEO', None]","['77 Aviation Dr, Coffs Harbour NSW 2450, Australia']",['Manufacturing']
5eb99bcf2818e7046021f86d,http://gts.com.au/,GTS – Geotechnical Testing Services,https://gts.com.au/,Australia wide. From our laboratory network including associates and site laboratories  GTS can service anywhere in Australia.,Geotechnical Testing Services,['info@gts.com.au'],"['residential soil testing', 'materials testing facility site classifications', 'preliminary environmental site assessments services drilling services', 'environmental consulting services gts', 'environmental site assessments', 'environmental consulting services enquire', 'construction materials testing gts', 'materials testing facility', 'laboratory site classifications', 'contaminated site investigations']",['1991'],['$24.5M'],$0,['11-50'],"[' Welshpool, Victoria, Australia']",['61 8 9458 8877'],"['Ed Alizadeh', 'CEO', None]",['None'],['Professional Services']
5eb99c9e646e68a4be21f86d,http://www.precisionhelicopters.com/about-us.php,About - Precision Helicopters | Fertiliser Application | Air ...,https://precisionhelicopters.com/about-phl/about-us/,We are a professional helicopter operation specialising in the commercial  agricultural and tourism sectors. Our headquarters is at New Plymouth Airport with ...,Precision Helicopters,info@precisionaviationgroup.com,"['helicopter services', 'flying helicopters', 'phl safety', 'less helicopter time', 'helicopter support', 'helicopters', 'aerial services', 'precision helicopters', 'commercial aerial missions', 'much phl']",['1993'],['$10M'],$0,['101-250'],"['Urenui, Taranaki']",['+61 2 6652 9988'],"['David MastChief', 'CEO', None]","['77 Aviation Dr, Coffs Harbour NSW 2450, Australia']",['Manufacturing']
5eb99d7f9b164a7cae21f86d,http://www.ifmqs.com.au/index.htm,IFM Quality Services,http://ifmqs.com.au/index.htm,4/58 Stennett Road Ingleburn NSW 2565 Australia. Telephone: +61 2 9618 3311. Facsimile: +61 2 9618 3355. Email: ContactIFM@ifmqs.com.au. Date of page ...,IFM Quality Services,['vetchat@ifmqs.com.au'],"['ifm proficiency testing programs', 'laboratory results', 'testing laboratories', 'external pt program samples', 'test results', 'electrical testing laboratories', 'ifm staff', 'laboratory reports', 'ifm quality', 'ifm']",['1990'],['$227.4M'],$0,['251-500'],"[' Melbourne, Victoria, Australia']",['+61 2 9618 3311'],"['Xin Ye', 'CEO', None]",['None'],['Biotechnology']
5eb99e60690e8264fc21f86d,https://thestratavault.com/#about,StrataVault - All In One Strata Management Software in Australia,https://thestratavault.com/,Contact. StrataVault Team. 1300 0 VAULT(82858) · team@thestratavault.com. Follow us on. Copyright © 2019 StrataVault. All rights reserved.,Strata Vault,hello@strataprop.com,"['strata management system', 'online strata management', 'strata management businesses', 'strata management software australia', 'efficient strata management', 'strata management tools', 'simple strata management', 'online strata management system', 'innovative strata management system', 'online strata management solutions']",['Mar 2019'],['$16.9M'],$0,['11-50'],"['St Leonards New South Wales, AU']",['+61 1300 082 858'],"['Priyanaka Rathore, Sudarshan Lodha', 'founder(s)', None]","['201 Sussex St, Sydney NSW 2000, Australia']","['IT - Software, Construction']"
5eb99f05e49d1227cd21f86d,https://www.sgehelicopters.com.au/about-us/,About Us – SGE Helicopters,https://www.sgehelicopters.com.au/about-us/,1300 997 004 operations@sgehelicopters.com.au · Home · About Us ... About Us. SGE Helicopters is a family-run business offering friendly and reliable service.,SGE Helicopters,['operations@sgehelicopters.com.au'],"['ground based application', 'aerial application', 'applications', 'target application', 'high yield crops', 'ground crews', 'more ground', 'ground', 'chief pilot stuart hall aerial surveying', 'pilot stuart hall aerial surveying']","['Jan 29, 2008']",['$12.8M'],$0,['1001-5000'],['None'],['409 431 456'],"['Michael Platt', 'CEO', None]",['None'],"['Events', 'News']"
5eb99f72890089aa8921f86d,http://www.airwork.com.au/,Airwork helicopters,https://www.airwork.com.au/,Visit www.tafeqld.edu.au or ring 07 5495 8000 for course information and entry requirement. Learn The Theory Behind Flying A Helicopter. Once enrolled  the ...,A.M.T. Helicopters,['admin@airwork.com.au'],"['#aviation #livingthedream #', '#flightschool #helicopterpilot #', '#scenic #', '#tourism #', '#airwork #', '#pilotslife #', '#training', '#fun #experience', '#scenery #job', '#helicopters']","['Jan 1, 1936']",['$10M'],$0,['101-250'],"[' Auckland, Auckland, New Zealand']",['+61 7 5495 8000'],"['Jim Norrie', 'CEO', ['jim_norrie@airwork.com.au']]","['5/19 Lear Jet Dr, Caboolture QLD 4510, Australia']",['Aerospace']
5eb9a02446ec38c9b221f86d,https://www.revolutionise.com.au/what-we-do/,what we do | revolutioniseSPORT,https://www.revolutionise.com.au/what-we-do/,revolutioniseSPORT is an online  cloud-based  end-to-end platform for sporting and community organisations. Everything in the platform is driven by your ...,revolutioniseSPORT,info@revolutionise.com.au,"['sports management platform revolutionisesport', 'sports management provider revolutionisesport', 'sports club management', 'australian sports technology platform revolutionisesport', 'online sports management provider revolutionisesport', 'sports management system provider revolutionisesport', 'sports clubs', 'australia sport', 'revolutionise sports club management', 'local sports clubs']",['2012'],['None'],None,['1-10'],"[' Sydney, New South Wales, Australia']",['+61 2 9746 5389'],"['Alex Mednis', 'Managing_Director', ['alex@revolutionise.com.au']]","['ground floor suite 32/11/21 Underwood Rd, Homebush NSW 2140, Australia']",['Sports']
5eb9a0e02afb29a0c221f86d,http://www.heliwest.com.au/?page_id=14,About Us – Heliwest Group,http://www.heliwest.com.au/?page_id=14,Oct 31  2019 - A wholly owned and operated Australian business  Heliwest ... and is now the largest onshore helicopter operator in Western Australia.,Heliwest Group,['operations@heliwest.com.au'],"['flight training', 'flight training hours', 'advanced flight training', 'previous flight training', 'flight training jerome', 'pilot training', 'heliwest available training', 'flight experience', 'client training', 'nvg training']",['2000'],['None'],None,['1001-5000'],"[' North Sydney, New South Wales, Australia']",['+61282294000'],"['Alan Bailey', 'CEO', None]","['2 Harvard Rd, Jandakot WA 6164, Australia']","['Leisure', 'Tourism']"
5eb9a2131454cdd80c21f86d,www.openmarkets.com.au,OpenMarkets | Australia's #1 Wholesale Clearing & Trading ...,https://openmarkets.com.au/,OpenMarkets is Australia's second largest retail stockbroker by volume and a leading provider of wholesale trading solutions powered by some of the most ...,OpenMarkets,info@openmarkets.com.au,None,['2012'],['$200M'],$0,['11-50'],"[' Melbourne, Victoria, Australia']",['+61 1300 769 433'],"['Emlyn Scott', 'founder(s)', ['emlyn.scott@openmarkets.com.au', 'escott@openmarkets.com.au']]","['Level 5, Suite 3/500 Collins St, Melbourne VIC 3000, Australia']",['Hospital & Health Care']
5eb9a3161c2a9e14cd21f86d,https://www.fieldair.com.au/background.php,Our Background - Field Air,https://www.fieldair.com.au/background.php,Field Air is a privately owned company with its head office in Ballarat  approximately an hour's drive from Melbourne  Australia. Field Air has been the Air Tractor ...,Field Air,['brad@bungulla.com.au'],"['field air field air', 'air tractor models india air tractor dealer region field air', 'datavault field air', 'transland field air', 'field air reserves', 'field air t', 'air tractor', 'air tractor aircraft', 'guy booth field air', 'air']",['Apr 2019'],['$26.6M'],$0,['11-50'],"[' Chippendale, New South Wales, Australia']",['+61 3 5330 9330'],"['John Read - CEO', 'CEO', None]","['Building 17 Ballarat Airport, Airport Rd, Ballarat VIC 3350, Australia']","['Agriculture', 'Artificial Intelligence']"
5eb9a4394b823b542921f86d,https://ruralair.com.au/index.html,Rural Air Work: Home,https://ruralair.com.au/index.html,... support vehicles  Rural Air Work carries out all types of aerial agricultural operations. ... Accredited Member of the Aerial Agricultural Association of Australia.,Rural Air Work,asomann-crawford@ruralco.com.au,"['ground application', 'application rates', 'aerial application', 'application', 'application costs', 'successful applications', 'rural air work 3l', 'rural air work pty ltd', 'rural air work pty ltd.', 'rural air']",['1865'],['$25.3M'],$0,['1001-5000'],"[' Hobart Town, Tasmania, Australia']",['+61 2 6754 3599'],"['James Agius', 'CEO', None]","['Gingham Rd, Moree NSW 2400, Australia']","['Agriculture', 'Developer Platform']"
5eb9a510ede9d735bb21f86d,https://go.uxtrata.com/,Uxtrata - Strata and BodyCorp Management Made Easy ...,https://go.uxtrata.com/,Maximize operational efficiency and deliver accurate  timely financials. UXTRATA VAULT. Go digital  go paperless. Upload  store and distribute all your documents ...,Uxtrata,['info@uxtrata.com'],"['connect uxtrata', 'uxtrata core', 'uxtrata vault', 'uxtrata pay', 'budgeting newsletter uxtrata', 'uxtrata message', 'uxtrata connect', 'cloud services', 'uxtrata core version control', 'industry leading payment technologies']",['18 April 2016'],['None'],None,['11-50'],['New Zealand'],['+64 9 273 8008'],"['Jill Chen', 'CEO', None]","['17 Great South Road, Epsom, Auckland1051NZ']",['Computer Software']
5eb9a5c5c24f6024db21f86d,https://www.gymmastersoftware.com/about/,About Us - GymMaster Membership Software,https://www.gymmaster.com/about/,GymMaster gym software helps you manage your health club  grow your membership base  and run your business from anywhere.,Treshna Enterprises,['noreply@example.com'],"['gymmaster members app', 'power members expiring members', 'gymmaster member management software', 'gymmaster gymmaster club app', 'new members', 'current members', 'managing members', 'more gym members', 'member benefits', 'bookings gymmaster blog']","['Jan 1, 1997']",['$15.7M'],$0,['11-50'],"[' Christchurch, Canterbury, New Zealand']",['+971 50 411 7615'],"['Dru Hill', 'Managing_Director', None]",['None'],"['Consulting', 'Software']"
5eb9a6ddfce4130a7921f86d,https://www.crackersports.com/,CrackerSports,https://www.crackersports.com/,Empower members to share and discuss with like minded people. Resources exist everywhere  scattered across emails and cloud storage. Even a drawer of ...,CrackerSystems,['info@australianswimschools.org.au'],"['personal information', 'development resources', 'paid resources', 'regular user accounts', 'premium user accounts', 'free resources', 'personal professional development', 'such information', 'resources', 'member development']",['2006'],['None'],None,['11-50'],"['Kew, Victoria']",['44 121 525 488'],['None'],['None'],['Information Technology & Services']
5eb9a7a0a5df084c9521f86d,www.intrax.com.au,Intrax Consulting Engineers | End to End Services,https://www.intrax.com.au/,Intrax provide an end-to-end engineering service including: Structural  Civil  Electrical  Mechanical  Hydraulic  Surveying  and Geotechnical engineering.,Intrax,['info@intrax.com.au'],"['intrax intrax', 'intrax housing intrax', 'intrax consulting engineers intrax', 'intrax consulting engineering intrax consulting engineers', 'intrax site information maps intrax', 'intrax nigel guo mission intrax', 'intrax clients', 'intrax projects', 'intrax consulting', 'intrax consulting engineering']",['1980'],['$44M'],$0,['1001-5000'],['New Zealand'],['+61 3 8371 0100'],"['Barry Borzillo', 'CEO', None]","['Level 4/469 La Trobe St, Melbourne VIC 3000, Australia']",['Education']
5eb9a90b6ed7a467e521f86d,https://ausenviro.com.au/,AUSTRALIAN ENVIRONMENTAL SERVICES PTY LTD,https://ausenviro.com.au/,Like one of our staff to come to site  drop us a line. www.ausenviro.com.au. Offices Located in the Central and mid Coast of NSW. 1300 766 109 ...,Australian Environmental Services,['None'],"['australian environmental services', 'australian environmental services pty ltd', 'lake macquarie council', 'central coast council', 'aquatic weed control', 'camden council', 'pittwater council', 'wollondilly council', 'parramatta council', 'liverpool council']",['1986'],['None'],None,['None'],"[' Blackburn, Victoria, Australia']",['+61 1300 761 109'],"['Danny Conlon', 'CEO', None]",['MELBOURNE3004VictoriaAustralia'],"['Commercial', 'Professional Services']"
5eb9a9faae3bf308b421f86d,http://www.agetal.com.au/,AgEtal: Agricultural Testing Laboratory for Seed and Grain ...,http://www.agetal.com.au/,However  we provide technical support and a range of analytical laboratory services to seed  grain and agricultural businesses throughout Australia. We have ...,AgEtal,admin@conpago.com.au,"['seed testing', 'other crop seeds', 'crop seed', 'other seed', 'seed analysis', 'most seed tests', 'seed vigour tests', 'weed seeds', 'seed pathology testing', 'seed vigour testing']",['2016'],['None'],None,['11-50'],"[' Brisbane, Queensland, Australia']",['+61 7 4633 3223'],"['Ken Cunliffe', 'Managing_Director', None]","['9/24 Carroll St, Wilsonton QLD 4350, Australia']","['CRM', 'Information Technology']"
5eb9ab221619cc9dc321f86d,http://www.excelplas.com/,ExcelPlas - Polymer Testing | Polymer Analysis ...,https://www.excelplas.com/,ExcelPlas is Australia's leading independent Plastic Testing  Polymer Testing  Geomembrane Testing  Geosynthetics Testing  Geotextile Testing  Composite ...,ExcelPlas,['info@excelplas.com'],"['testing cladding testing', 'polymer testing testing', 'polymer testing composite testing expertise', 'polymer testing services', 'polymer testing', 'materials testing services', 'excelplas polymer testing', 'testing excelplas', 'plastics testings', 'excelplas cladding testing lab']",['2015'],['None'],None,['11-50'],"[' Melbourne, Victoria, Australia']",['+61 3 9532 2207'],"['John Scheirs', 'CEO', None]","['274 Wickham Rd, Highett VIC 3190, Australia']",['Security']
5eb9ac3d09f67fba8521f86d,http://comtest.com.au/,Comtest Labs,https://comtestlabs.com.au/,Testing electronics for Australian standards since 1996. With headquarters in South Melbourne  Australia  Comtest Labs offers premium testing services  ...,Comtest Laboratories,['comtest@comtest.com.au'],"['product testing', 'electrical safety testing services', 'energy efficiency testing', 'australian compliance standards', 'testing equipment', 'australian compliance', 'other products', 'testing', 'premium testing services', 'products']",['1863'],['$4.3B'],$188M,['10001+'],"[' Brisbane, Queensland, Australia']",['+61 3 9645 5933'],"['Peter Dwyer', 'CEO', None]","['1/570 City Rd, South Melbourne VIC 3205, Australia']","['Professional Services', 'Test and Measurement']"
5eb9ad5d70c1226baa21f86d,www.makeitmine.com.au,Make It Mine: Mobile Phones_ Entertainment_ Appliances ...,https://www.makeitmine.com.au/,At Make It Mine  we help you unlock life's opportunities with access to all the best products and easy  affordable ways to pay for them!,Make It Mine,andre@makeitmine.com.au,"['payment information', 'missed payment fees', 'payment options', 'missing payments', 'flexible payment options', 'outstanding missed payments fees', 'automated payments', 'final payment', 'regular lease payments', 'more first payments']","['Mar 1, 2008']",['$3.5B'],$0,['11-50'],"[' Bayswater, Victoria, Australia']",['+61 1300 877 774'],"['Andre Lang', 'CEO', ['andre@makeitmine.com.au']]","['Building 31/885 Mountain Hwy, Bayswater VIC 3153, Australia']","['E-Commerce', 'Electronics']"
5eb9aea5fea105dfcb21f86d,https://www.richardsonstratamanagement.com.au/services/,Services | Richardson Strata,https://richardsonstratamanagement.com.au/services/,Services. Benefits to you. Each Strata Company will be assigned a suitably ... We are not limited by geography and currently manage Strata Companies all over Western Australia. ... Contact Richardson Strata Management to learn more.,Richardson Strata Management Services,admin@guardianstrata.com.au,"['most strata companies', 'strata units', 'strata company', 'strata complexes', 'strata managers', 'strata meetings', 'western australian strata companies', 'strata community manager', 'strata manager', 'professional strata management services']",['2008'],['$2.4B'],$0,['11-50'],"['Burswood, Western Australia']",['+61 8 9472 1833'],"['Joseph M. Adams', 'CEO', None]","['138 Burswood Rd, Burswood WA 6100, Australia']","['Financial Services', 'Information Technology']"
5eb9af637342fa7aa621f86d,http://www.smartclasssystems.com/flight-school-manager,Flight School Management Software - Smart Class Systems,https://www.smartclasssystems.com/flight-school-manager,Smart Class Systems introduce Flight School Manager. A revolutionary paperless flight school management solution engineered to suit one man operations ...,Smart Class Systems,['upport@smartclasssystems.com'],"['smart class systems flight school', 'smart class systems fsm', 'flight school manager', 'flight school', 'smart class systems fsm version', 'scs flight school manager', 'smart class systems design', 'scs flight school', 'flight school safety management', 'debrief smart class systems']",['2010'],['$5M'],$0,['2-10'],"['Brisbane, Queensland']",['+61 7 5635 4266'],"['Divya Lal', 'CEO', None]","['13/50 Cavill Ave, Surfers Paradise QLD 4217, Australia']",['Education Management']
5eb9b040a8f4550b7f21f86d,http://blockstrata.com.au/online-services/,Online Services | Block Strata,http://blockstrata.com.au/online-services/,MyBlock™ is the easy-to-use online portal providing real-time  up to the ... MyBlock™ is the easy-to-use portal that helps you stay on top of what's happening in your block and make requests online. ... Email: melanier@blockstrata.com.au.,Block Strata,office@strata.bg,"['block strata pty ltd', 'block strata', 'block strata brisbane', 'block strata pty ltd.', 'strata accounts manager block strata central coast', 'block strata brisbane same day strata service', 'block strata management systems pty ltd', 'block strata central coast', 'use block strata', 'block strata management systems pty ltd.']",['2003'],['$'],$500K,['2-10'],"['New South Wales, AU']",['+61 2 4041 5200'],"['Brent Clark', 'CEO', None]","['1/22 Portside Cres, Wickham NSW 2293, Australia']","['Advertising', 'Marketing']"
5eb9b1450406e3e2b321f86d,https://www.caprisanctuary.co.nz/about/,Luxury Rehab Centre Akl — About Capri Sanctuary,https://www.caprisanctuary.co.nz/about/,Capri Sanctuary is a private facility  with a focus on providing evidence informed and holistic treatments for anxiety  depression  alcohol  drugs  … Call us.,Capri Sanctuary,['talk@youthline.co.nz'],"['alcohol related health problems', 'alcohol problems', 'alcohol addiction', 'alcohol abuse problems', 'capri sanctuary experience', 'alcohol effects', 'alcohol related problems', 'hazardous alcohol use', 'many specialist alcohol workers', 'alcohol withdrawal']","['Jan 1, 1960']",['None'],None,['51-100'],['New Zealand'],['800 942 8787'],"['Brent Andrew SMITH', ' director_active', None]","['MILNE MAINGAY CHARTERED ACCOUNTANTS LTD, 2nd Floor, 15b Vestey Drive, Mt Wellington, Auckland1640NZ']","['Hospitality', 'Hotel']"
5eb9b28a501fa5268421f86d,https://www.savco.com.au/,Home | savco,https://www.savco.com.au/,Savco is one of Australia's most experienced Vegetation Management companies. Established in 1977 the company has grown to over 130 staff across 6 ...,Savco Vegetation Services,billing@fonebox.com.au,"['specialist tree work services', 'tree species identification', 'savco vegetation services', 'savco staff', 'small trees', 'tree', 'services savco', 'nearby trees', 'tree grabs', 'savco']",['2008'],['None'],None,['101-250'],"[' Brisbane, Queensland, Australia']",['+61 7 3288 8800'],"['Simon Savige ', 'QLD Manager_Savco Vegetation Services ...', ['simon@savco.com.au']]","['134 Briggs Rd, Ipswich QLD 4305, Australia']",['Telecommunications']
5eb9b3072fc2705be521f86d,https://rivheli.com.au/#about-us,Riverina Helicopters,http://rivheli.com.au/,Riverina Helicopters has been accredited under the Aerial Agricultural Association of Australia's (AAAA) Aerial Improvement Management System (AIMS) ...,Riverina Helicopters,['None'],"['helicopters', 'spraying hardstand zht fleet', 'sunset rnk gerry runway rnk experience', 'rnk charter rnk', 'riverina helicopters', 'riverina helicopters advantages', 'aerial crane fleet', 'copyright riverina helicopters', 'aerial crane fleet photo', 'aerial improvement management system']",['1990'],['None'],None,['None'],"[' Adelaide, South Australia, Australia']",['+61 427 874 233'],"['Gerry Wilcox ', 'Managing Director_Riverina Helicopters ...', ['gerry@rivheli.com.au']]","['Hanger 30, Griffith Airport, Griffith NSW 2680, Australia']","['Aerospace', 'Air Transportation']"
5eb9b3801885a6622921f86d,http://www.steggallnutrition.com/,Steggall Nutrition - Home |,https://steggallnutrition.com/,Product Development. Create new products for your needs. Steggall Nutrition has an experienced team of food technologists  dedicated to bringing your concept ...,Steggall Nutrition,info@nutrition-technologies.com,"['zipform steggall nutrition', 'food products', 'steggall nutrition production state', 'zipform steggall nutrition exports premium', 'quality products', 'product', 'animal products', 'steggall nutrition', 'product deterioration', 'packaged product']","['Jul 12, 2016']",['None'],None,['11-50'],"['Salisbury, QLD']",['+61 7 3276 7111'],"['Jack Steggall -', 'Managing_Director', None]","['5/511 Tarragindi Rd, Salisbury QLD 4107, Australia']","['Agriculture', 'AgTech']"
5eb9b44d4ee0fd99bb21f86d,https://signaturestrata.com.au/,Signature Strata - Strata Management Company Canberra ACT,https://signaturestrata.com.au/,We can be found at the address below: Signature Strata 4/21 Napier Close Deakin ACT 2600. Phone: 02 6185 0347. Email: info@signaturestrata.com.au ...,Signature Strata,veronikarao658@gmail.com,"['signature strata', 'strata management services', 'personal information signature strata team members', 'matters signature strata', 'service providers administration management signature strata privacy policy matters', 'signature strata privacy policy matters', 'strata management', 'strata community assets', 'strata communities', 'strata']","['Apr 19, 2009']",['$99M'],$69M,['51-100'],"[' Australia, Isabela, Philippines']",['+61 2 6185 0347'],"['Mike Berube', 'CEO', None]","['Unit 4/21 Napier Cl, Deakin ACT 2605, Australia']","['Management Consulting', 'Property Management']"
5eb9b517d4ae71db7f21f86d,tbc,TBC (abbreviation) definition and synonyms | Macmillan ...,https://www.macmillandictionary.com/dictionary/british/tbc,Define TBC (abbreviation) and get synonyms. What is TBC (abbreviation)? TBC (abbreviation) meaning  pronunciation and more by Macmillan Dictionary.,BGD allied health rollup,alliedhealthgroup@crosscountrystaffing.com,"['macmillan dictionary data', 'macmillan english dictionary', 'macmillan dictionary', 'macmillan dictionary blog', 'analysis macmillan dictionary', 'macmillan dictionary available offline', 'personal information', 'other information', 'home using macmillan dictionary', 'personal data']",['2018'],['$10M'],Gensolve Practice Manager has historically raised $0 in funding,['501-1000'],"['BROADBEACH, Queensland']",['None'],['None'],"['Lvl 8/350 Collins St, Melbourne VIC 3000, Australia']","['Health Care', 'Information Technology']"
